identification,NSS,HASH(NSS)
638719505500,147121371138879,729321677
811998952209,168129209578301,287286509
456101380705,233085759934479,745697928
615243418109,157025039605146,791106756
696659382173,112114908158084,843890624
857482133532,299102517363152,077031109
619616441785,206068733488393,442544194
903422052931,114039449833722,527546930
469422346280,161110388256135,087316772
697301498189,134105993065591,256942047
631057886476,215118899165054,578402659
211189653800,246023348993945,716688917
279098419949,118019370809410,214307169
471345441536,108095154267000,987175368
696483542358,153026383349863,641692951
211227936174,166024287382916,587895722
936510177472,164030105097129,281676632
492492410719,228040203928886,656807298
745674902676,270104321675383,535752465
106535120954,165100583804371,449126132
036127103739,191029413048569,750838152
018220152629,159053346891711,870821473
053551503651,230051075247927,604689736
334626733678,265040278932676,959776994
171775696067,151102769542820,327303762
627793990677,106089401903407,164638292
981992659116,109100245711770,456049401
541419813142,204081071935334,327585062
645953210836,158075647236005,042751778
083782610622,197032263348380,387362827
430428899023,298065946862521,872584737
887958619345,125089596619503,365820255
804077171649,208047246426618,109143016
298948051698,224106027209406,046919349
846645082015,151051702432768,890591609
361210197055,262071957321579,310355738
536336153042,113126075023738,900115175
046488367133,154046151471642,510367632
558126539419,123076347966809,455548250
229908346970,117089463277053,728521904
785331187379,231015556190831,075974734
994928331388,176118477112997,258210794
184920278927,196049066525578,468738701
208005936913,183051614880900,678155594
839143718788,135118772361861,173262470
686865611202,234082530324282,405180159
563237446309,259081157722726,591631150
928251295902,281051230395590,977550513
242964193803,291103904283064,408589962
531665448269,266040977528682,785203318
495194207451,108039555534820,014275352
020627351237,215094905995195,647471765
235993167072,155114271652885,050189928
059367273178,261015891394338,798769537
967201275920,234065101095477,800605627
172102235347,244092069220282,974510117
668352190775,192068889863196,751133500
406719295537,184050471973064,260689775
522912219795,100023211736314,104496361
885514543469,167115722733402,354618314
401211128782,102027203866374,674232607
429753204584,186038963625045,836965586
851417149852,276059017392864,975064792
213360770575,153036404010602,593737059
142793377535,211049532600886,275541320
423010508099,126071373859430,518188055
087275663649,164057223689818,417264533
498272851839,113039027904652,684582252
819273966637,162115547577002,764925087
557703402838,241077049298639,654954156
553067607622,286026181214707,924122829
730909468913,217092940290067,441543544
212099945229,140120375199000,302504632
559946538426,118024381735271,630827144
043757828799,177029497162758,317871647
266314284579,178033602232084,604741981
645206999204,190127239793333,683703789
678497578060,128016662323181,681579527
709631012352,145013413387134,752948309
043173510900,180012459183994,432696026
180051701640,150047607338135,024415409
617100118789,221098039226362,816772756
048864070460,247102866990675,787600394
479796692838,196071699920930,615234687
169022333470,182015441270757,219086412
928080800073,139036321153068,307803071
559270740459,231070444412047,933411190
263886255331,282034970571796,933179488
205981708882,225081079510031,341576133
186780360384,127071540227991,513011172
848048590704,295061809599869,203276672
093624929476,272016755739275,134337045
336444901178,150124994718476,000756779
729298484798,205053168388584,530076410
928940290431,129037665912589,550567089
580376841450,232018319646584,443024973
654380621348,211020628883611,501386882
709912049519,259096361720061,830983944
907868589996,172070217479519,453431888
851394109867,186080606033155,409609745
385023802454,153067522570803,293322899
094147926246,171099566797724,976433295
565192370187,257107349000847,370775252
876584869599,198042513781964,786474004
795078394825,293014207368973,427760672
515950226262,230089179522474,528060793
773670039984,116076368389922,141841040
889629339217,193095005932548,665016577
780830045193,191122350158168,918807218
285942696396,173071369004891,105378199
580942392622,180124987494998,907941812
541988553346,196031527678434,518034725
090298584855,110012738999928,807700786
243968998943,298084815098145,241419913
207378031973,139013873171815,321302285
440783478702,267078847153635,494730989
124547499268,208126317965060,542780353
309323723939,164114924411373,332654990
179224014762,258026823038757,007225029
995046479311,163126430800593,637030487
672727713487,129054902653486,517979586
053661809814,249089156519421,953409556
626189106006,169076959848576,499049137
998525672373,231041367572754,008367677
491670129760,140014324948428,268607115
084586186413,176087612395562,211158682
390119705867,285027834622637,900195689
013267264241,121106645929217,434441543
492202919832,109102753628698,072262167
923241549790,112025679261668,431952604
814787593186,107119397350420,169728061
418244691210,120012675527961,378019850
062631369189,175084673305731,755114098
405848412466,109128721491068,587384872
134537001306,124125846114383,906076071
282882205838,155063821369956,452087738
935010578886,239102638448769,937909508
818261929504,297024039414819,443443814
123406659191,169112947676640,619645317
413752475284,239103308885049,957609532
593764912837,277105612411214,218436073
674446823774,100092019289427,435530288
135986859415,188078805840621,540673615
261190466109,138091745284375,470691055
155167090608,273077997041756,384376380
054422538804,190052806378239,614849152
727357775804,213074223612146,755451238
049736323394,132052502966571,202561827
912028722339,145094512501867,949436905
533693430786,265051137448895,684705037
316867810664,133106395922012,754245325
112317356681,294022489349806,246961793
313821735237,297067946277884,614208667
656306981801,194032228533868,825445987
207585176495,204058367798777,533281197
904254472760,210043903204047,036355005
484461605853,240114764015842,068652149
709389256862,217015753632084,882007435
246553147916,150046523149162,649768297
444072468425,235052900618343,986003519
096597803923,122102169622710,749587772
779306522921,275044995521317,887116186
814501714914,169082213187980,879222861
610107443193,156110292034554,791394539
412357519835,158097932722381,642867126
945957926929,217110932164907,787074707
706843414193,277093083789867,746802719
249453434165,178071471001499,964515762
972000163020,158091919014215,586547314
546663142525,215048609282237,351275031
104978853329,128111665221023,769139758
101391282191,153051671490966,767257682
063296397549,215057285022177,642341804
441606428491,270086714996278,321821578
890931890169,243027630606576,031243641
580014045184,228061321622926,475192082
819937890153,183117719451129,011027724
928589681815,235127733664542,250633621
522700178333,155048294387673,975348057
784344671959,132010761441894,612190165
297598691512,111125922445807,221867536
876582742550,120047354521183,549347212
147210879370,166119279243784,883032463
170756427241,226067476842987,673911503
428945749907,282089166916608,142040632
008463627741,223119196821958,746924670
724595099776,250115406140166,094019803
632007155050,224079115957259,292658851
119031458301,218026960492135,665115221
213973283480,210110565408922,504845930
166176538068,135125735981506,854923717
794238667143,278095047463052,412723703
799415256368,229022382792199,576451552
328163519932,163069305801604,203468767
364052097193,154043586510433,149691955
768079651607,246066881366002,436949708
135871366541,270103065241765,438130527
368035888927,128015524699001,868721873
497784533862,169045135567291,092668273
872404958623,195023006063381,676150141
999284619087,220119577525240,239095570
996204126264,228116532040004,024494905
546927478305,222109597668080,225868277
486023970832,185045562702433,513696460
878376761352,287076519304401,176815073
354537846148,268032031154124,356210149
138912170366,209041372004597,626144669
453644798194,272046517321771,183539635
626491353922,137035341416082,762162567
710963766525,297020405703700,291275200
239445767151,268033988530602,319950017
691890643618,114028524967610,393535461
417410195867,270034425897514,807833915
122706671485,188043164779321,326237155
480940861966,104057615520709,191536022
333325655964,260070367377986,329248486
512623029881,271068670465577,482488028
269530342727,121020800723358,138461833
964712014902,232074854993720,612642726
633250575664,289041392649490,970957678
284688877208,264071801193029,277836612
182552438402,295050988693984,210652468
779190969814,161077294732532,156098709
779639521119,273125490712360,895128610
740853938013,287063344984846,698278474
407561389465,134071900447398,380197603
876185298237,279017390017487,916636769
728548353360,263030113693796,584827345
568640656955,135074963200609,740724945
408214815359,175071527686101,465603678
669496882810,264115643809731,010818071
054797513592,219110375036261,287202169
054368538174,160119588379821,675943730
342231107164,266077816709698,919258386
744577806517,180098077428242,112706259
608859163623,186115275531607,605434734
985115794258,173040309144825,020966280
837754209815,261017148817616,236398782
886426976993,124019596938158,362498149
721476996430,259097049386536,866673678
448037293085,155077593147312,053378429
261613930565,149087053081622,016318024
630768296091,225109116508690,805240454
120239219145,111045480042317,440659564
152844121166,106068464356898,748298937
973691280174,204107529296045,669117041
240146064318,202055485997016,164889430
586525165065,104067814715514,506099175
068713332547,196021969434616,368287340
190106340979,250118884798093,104470862
834934164721,183066125502597,930782386
272167535653,229040954101123,636147139
981757156278,158035350075195,309985521
870366202280,257046834527438,498359549
426059957489,274036173868651,086930176
555016568361,118065285979660,191862660
003451923426,184088049652058,124534604
798981006334,281099252454751,006327109
257490030989,215083368282788,681867367
379551815454,206034856649675,487478715
953568664651,163025890987198,363101199
771267170295,216043555131744,364114614
198554656301,123099164635403,645557274
063022381149,225101856270785,458638186
852670636380,261120566104722,185935383
641381384106,170105514951122,945330470
477070281394,188012538424569,109769460
626051586838,120031505499412,272434065
015674386619,214108951613970,069799919
299059906882,292080767315436,514873407
525880661618,243126814809995,245433518
968566716010,224036954065187,047704212
618315879072,267119432908720,984806510
354671892457,222064859769920,384134144
040987933524,147094530910397,332924114
392999395622,265127890512556,362081392
295411510677,247070471255997,717670258
201984244921,138080154503323,605937116
669092072863,202041008056386,293412332
441966343049,291053654168038,332863095
460012808701,195118744849243,398305180
679574745134,169011912781321,823760687
207442933793,137095407204885,979468309
715870550789,118016028406973,349703887
066161253978,215012953594417,100228247
504014728557,195127180031523,591062448
454397978872,128046299368681,365101116
911616211495,209018871274247,649120967
098201175694,105014002622749,747805891
354328036734,111116919104776,573521759
025700902267,219047315252035,517000465
048551053093,149085520000358,873277030
846390176445,229104596378872,721868463
096597049359,143063678114393,781014205
278542956876,127106349713984,951632402
324448853296,140108594032594,801173714
564251405535,165035628567255,373740085
060477684155,154022570471726,722055564
836329557851,140034241484979,171719117
609015277906,273105129716144,230459739
440528874583,141115414566247,038989587
271128365115,221067954908910,381286166
476065640904,274060710722577,443011373
489693734159,173101360911197,480506749
821199339780,274118814813044,124024412
863532107095,212049499062326,446290935
107143749752,137050233685936,037740483
835784194375,198037848805405,470156828
035792976821,228086299738922,031565913
716849155688,106065084780649,539333959
434343130199,197052126542783,586382804
973941930483,144110323270224,639431754
049459054286,138089026375907,983974495
222534361197,258127218612748,824211300
973484323450,299048356836246,335459782
394054628404,169082317182883,520498637
693588486979,115084257031969,982927005
913979609277,181070687649462,129275702
409298231153,174105576548196,516236550
922677862183,234050850559270,873641672
709693476906,184041243163681,157510311
779770720411,268027801926190,279263377
335254032879,107111031031973,108067118
694263723251,212013404286813,722697389
689519867182,286017791303006,345123560
453648566929,198070704088514,774517931
716895124795,219015260351383,287871129
704580207284,256120964131202,514290357
947794478483,114120115579092,332467520
646054538768,174080674413744,236794447
196141023762,281107585245586,196338893
786229046742,250011448085392,032191482
394138323589,299061442343478,678352497
192300215905,207028407273473,170244880
154365714746,286079404535045,600488206
110033619881,124056017585840,827010470
870612543343,101052860148392,954032745
761244492841,207046635607857,916919290
708885224426,194127177378968,718342734
185203132520,124101616210125,727659632
465456085022,159109494067033,071663058
146363764336,134033148153349,076082732
183414532413,187028629488644,417492408
449161230577,217062021550729,873036030
121184088048,212095508507109,472022349
363085178058,259053920264050,036294814
961704105893,236014963862283,541983838
413424201769,180105942771263,984035714
595812497321,297015718667748,045925498
227850932954,184112711375847,123560708
152946045204,286013279786448,446014037
837161399516,212042090729161,818057887
099701965688,168063195621345,633761684
803082829605,220061417630336,638801037
968977740296,174076821862036,847837852
753665293634,288060442687612,765447308
817751268052,106101053222030,043568343
255892775510,299037073478038,815406038
276744989034,178055616246785,040722493
541887207880,276014726099586,381350244
986879849252,165034898449404,696744621
093941776351,233015871635515,617751319
007651841751,248083002172241,067098638
752404974072,190078964090668,707930822
266090987274,265072267464364,554399398
499881652967,105125597898431,286392688
247486889458,157067426527862,725086374
171679843583,237041482275443,376130814
321884430842,214020155043730,890306397
199863748971,202122474865171,504694786
693123933334,233088488830161,951081848
669862635437,197036379321525,320803687
612568043631,256070750866197,464812296
302807563530,264036575268561,455909390
157599251857,122055979578403,616990010
999390057810,152073653584599,508702075
114128666324,121128633961397,761128834
404809669776,114078312210792,682505322
193968614871,185112370592236,006918602
743361989483,117101334812210,587992627
455284371787,172033866210167,731378378
669468534683,264018014932701,718741471
770840224573,116050192878750,489089101
352743911997,181040659431200,460654663
821404122411,219073708232204,048851601
285156871780,127122664618469,021321588
389678331257,237034068459447,368612492
312517001056,149110281887851,274123067
949177375419,268024846270965,743188002
858345046065,159041732565394,176346843
177253627168,293030139982781,172234456
459251024565,107103544483283,580925113
342010985472,124065501776130,749358974
142368231284,120098614452613,325572671
823436069417,271119560066838,003543405
451156524836,226015164549071,347478098
166442372383,114052763146121,275047124
822340408214,214033348044118,850772237
652961904224,254121459926857,273361242
113718912460,259064332455201,494271824
640730385142,198069580709403,952769760
359965615129,298126019606073,126239520
761289007276,143032958891329,665163274
809195691283,176031457351355,204248664
299530964620,159036323324384,088688304
272973688242,157035011872398,736877135
741758970547,268010587559192,485754772
903472676980,268074652989078,197679525
960774080931,252113681562169,606765583
091057804930,254051800679396,878830418
670326120513,277102974836850,208183468
697676849513,130054940145451,107853779
383202663475,237114090032290,805685607
543488483689,284129146436979,404610737
881647108489,282056345748519,458042964
571646945728,256065571369323,985878281
475235272117,201033286663255,480334775
196141045960,185035442205584,530363963
161334816199,204115404667444,040185296
507561571074,173081556822216,377572676
689959145264,147122064031104,931488559
860324314217,198019503674948,290803794
734938400079,149075042682915,104992456
321846882406,219102843479469,034778320
205402777396,199038892762634,838957360
425314317595,181111027511541,311989904
555039708977,243023814003047,196818110
109063533127,200030969007691,612352107
867256836696,168080982158321,062054663
298605418576,233073078699146,660898308
278822680191,131119386951719,215710049
809207633746,223023451879310,961400994
217384162854,152100472304553,862465315
104916115389,274018132978491,141479820
466777274526,221053940253833,355210248
057787020796,263103066723686,480860233
471115766694,206081907736274,014270738
437634388242,269125658169006,345061402
955216452563,274128779930770,597020428
798984548227,281055908593321,396330375
782285844048,234064542440275,214574185
564499793233,208093841889535,966514801
639304356343,122020509493513,341573907
729838811443,121024335484184,433803935
483210929970,193066179356880,293436992
903130494805,154055740387756,934571194
233039179422,256010664654173,648009773
579778369226,113113031930112,212094989
112661383919,291043336378347,526980515
292099103333,128056809909061,540724608
322622850232,175012001903191,835099351
232559939758,181088450283165,257283114
790547822352,147073267444757,406667317
230031689510,118020486129579,387330666
346900643267,247108590183176,862195721
745743563644,273093841318492,989646957
431600005087,272022593837449,061471813
681128780718,231031021450426,784092580
393841299736,139104293380632,494725779
943165911485,244103615973778,651268066
326976820289,129112219740811,479995858
833549890621,269098271529760,136165767
509082814552,261046040014180,896370985
748934330946,264038790636678,613748964
252380410954,231081692083132,332575946
546113110609,256048751501715,083492338
631649462394,208128296450253,030297709
067081792006,210115806643275,357139246
368426235095,187106106593744,358077206
732147951863,215070515984849,969779782
992369830016,151023302855579,569905974
139284162186,288027666345707,146713409
658807658752,130027597404886,801652660
519298378512,201063847746083,482050531
204736179634,163118052718290,787178823
147304689966,124069500534480,457622041
583586975602,170079574743178,717706404
804223650827,147034280410002,988509464
633411652914,213116300562696,900876233
668246161456,164128603360431,876970090
096973718437,233122241627733,168693597
131124365483,195038998877479,676016438
999278948887,250032167160060,388397412
388116615635,136110373907124,445559072
184456572780,158078057765478,149998618
413818923300,253096585569107,632705454
494480900380,260104685487683,116726684
514978405742,217034195255783,339429261
082431380198,156021097315589,632786393
385889955037,170082598983633,802307735
499493111707,199040465487456,164452876
108686423060,104037149839958,255174513
654291302243,295038611629752,469044888
384593688465,294040325813534,719079154
547489617390,142107124040614,371360595
661998980890,138012175009887,681529988
585389193147,214097352955861,265682278
394343162196,292105165060443,090863003
083338916433,165040554607260,240208659
195849240628,173092858453234,248294284
294978228570,262057791186153,023795344
336734369918,282084458331677,424719229
727126794224,151116627193792,244967033
067364163973,246103684275978,266136115
165809254869,218033842109577,299962786
681313993005,286045414301754,002210879
528069505893,279026418783943,525496078
762577503320,133057003252181,720761349
919502619887,161038458809637,001563842
698351923041,177072318875718,970722060
855071300137,231036945078648,127660356
779170878816,250094429881140,827730370
898313961374,221010209257902,417257107
897664860755,280058245341593,572212342
936957358183,219122789692906,790750943
089799238824,130025820411589,636645278
654439622055,223094875047164,494675087
272690359204,132018735199406,491297512
166533429082,223039247431950,012313309
667674198794,237071314639161,564392738
614498479477,204041654234368,673054883
905295799909,281045323819977,024370550
868819761611,102049495598957,091507738
557983646298,247120105112765,821278996
342747571165,244033493575674,448980482
760253807166,142078347398538,953434578
351036319148,241044838097722,501376810
631398905377,160126658719914,450627181
483920137990,264017176163414,018763622
880357918761,273093128031726,105514589
151145950732,108044160876284,216568873
376863456167,245083168630556,320701620
251601953094,231043392206646,453736365
514277569133,142107924998519,950762938
567946951449,181022678850897,204663412
894012734258,204128757634704,017563257
142315744896,292090105198602,968487654
403378870099,118018195323424,571024471
141235366306,258087697780777,057635232
953645168771,174124294138001,737823491
793746903749,203046449401805,165068247
957727078627,129043794316639,932572072
389871107851,212104965449919,940420770
634528334405,191102595628354,885414419
468299762183,214012704916459,629797666
632964744692,132112045015601,657489130
572587339295,220121149077206,634118182
905642093962,123059023094776,779906355
422643554154,258062676478408,579901687
075352127565,206061453639844,927232442
312710214772,143020476536047,590212799
230187403178,214012792206648,199997591
132236716048,246014078106988,493010644
269409544752,285081952609266,639669197
942979232506,210123876933982,586435148
427597551879,121122198831273,653176559
464438963149,101084417705755,032038883
891807305316,182110637220720,708856115
803270398809,262044370241318,039779770
706229753103,253046864699847,002493171
196738627766,168071513437637,608670172
858089156186,203045756641778,088193012
304985026313,279025516387878,795191256
427434829831,165064092145938,099327908
488339355988,135125252983652,428428239
368543797516,175046667112341,857942210
488775293725,134054856465066,999859539
361287936511,265093638619802,594005429
497880866634,227090765822773,724133258
868964168952,182017323976109,923108349
734930340133,250049154922046,338436186
907551519332,281120753776946,792657352
460056534452,172038486613042,524866396
391299882008,189116234281999,342867898
732570977696,299013794797644,205491043
033058815001,164026122789359,181108563
335894354349,251061967678885,014236050
389224396254,297021280895093,920777932
442990261114,127010900951217,504905286
602369798169,135117933125567,058773790
654991223543,277015681354566,745237097
854142008299,219096858632422,917705646
759145933172,247111337083148,261891295
836758369164,295106530033383,297959258
395164228984,294106042331430,061813025
627559342466,128050854464877,915326187
310668993002,186118852375775,084570248
317319962832,169023364074287,005874918
999282255857,139118335425518,934652079
529564073960,106030840546025,563657280
180891585971,151022422860795,732430519
369180510674,169028568320069,629504059
715142767806,134109569137971,230048711
866089936046,167098875912038,828557116
179391818697,182086009568456,580400703
939021522947,176095131115236,547316526
745474359665,257111235610425,918956277
694593887397,188032551630571,720383500
631662551409,202125681041103,753480755
956706840442,276025575906380,270292284
630450992289,238112838344323,973692545
987135985314,222048233213410,129135857
049506352606,197023565042937,406469584
357542927665,268098803594258,368737671
378326190834,191029281968486,680156657
513350838995,134103484208397,292546779
298332317969,113117566572463,367182130
381480635129,288112280577812,764005123
852836733829,105123737945916,457528817
973558431436,267117670197568,365976792
229434602444,260061144084001,810983151
557915621936,229033578564354,813631502
337029552456,187129558636815,126718131
229482237985,195105652281349,821724393
648750119281,283024031833752,440015386
487516319287,129067569450080,421353160
592071290883,135120836021061,421666648
335818240270,271125265579284,749908855
134496682102,155045428108072,573178541
371651145632,220107575842066,211927866
176763611953,267039215174739,953901418
506255155971,278015839282336,662122640
158317443640,232055105377242,436892144
189605433881,211084969145430,283612238
984586324697,278073632274621,626875970
547081340163,163055944467260,511356781
858668799682,245085498187325,351927505
306038209292,288045452814272,166412571
526410576610,187059526522267,097009107
336785056463,150068194906113,894124752
918382435108,286081543943725,114628630
267909373066,153125131245273,853157332
454007791296,119025274064015,141359784
555716180975,179096420871497,329399300
418358239560,205068292898734,585699329
756730297106,189036364565006,132969377
606615900541,192044705282530,997438462
745524659121,181083865607151,848426518
660658997985,114036116092872,387591635
136947646653,227112754217532,907889989
285038801942,124105054689989,606350268
182588915312,299066400958336,879623796
696156789795,152052082120893,151428187
017235621138,191011199263093,452952085
291698826171,198111652934763,582206547
543824726497,274027473902288,566372194
857274012885,181035963610360,741270155
243098512182,247015119134164,026678849
170306058108,151069295270375,846827419
211981766058,199094189826909,730322958
504352987057,288115708927998,638859207
777245464382,213095376895112,214718042
718120030034,199028276239041,781925069
395624292225,156074982554880,331343269
782093422070,189019222153367,954511041
327632606681,203110438880567,560852921
223389041727,210085322489123,748429339
908678121491,100072503582805,293430440
214656707388,254040636729770,194321315
422736671940,272079510660558,877922565
303417469995,166023745346916,597159244
245042835346,169072529394206,224717559
910562532479,249035411849606,272105987
853106611525,140059298337054,092551661
720518016315,286058188610364,651255494
172038102756,271010854373149,030647188
102781236770,156058200450544,026419486
569207508704,288077721131600,745087298
563027218508,195100715949679,034533675
473992025201,210118260799551,940254147
259231906438,173079197754741,845487736
185345404176,142039586609637,568802340
702153660011,121095814989095,775576511
713735214691,231115956526357,960033603
924332981856,165078137949606,795226797
836224893896,232079532841852,471535387
784658626034,186056160213023,496735650
544810890096,134082871938979,590744442
638881320145,134090317876222,652525782
567402488338,108070148934801,791342696
570568671862,142046806718166,495676491
311521743459,243074202172305,773565238
436550462510,264092875255140,077848656
916488714814,161071976003072,691528008
238314870344,258072828500600,041535501
644270576250,215058563251235,614030858
050684558969,146122612823336,342087820
586799398793,111019142950158,520793254
644339241840,198084083975348,101330128
692647494078,207044049488325,753223097
241067383854,122085050573364,976712151
408949692104,233046689603420,956826641
092905053331,239120803797065,296625356
345146746937,297057040905052,541393336
177121822351,145046104805492,530711480
049493776003,185041193479304,970237715
048613197094,193025022447873,309931671
786497117549,258124825754213,646620282
290573900940,120064080404163,315903036
725269878231,263081485671620,198034383
904041868643,256113455751235,758117700
848941951095,194115399634341,750438395
138746206057,205070123236176,247476422
906205298287,274020257679156,908160554
696424321079,293106872964837,865626889
426255449044,150071863870327,045508444
137082173815,129014266960281,253195949
322397426116,148091039372514,347389092
574781846571,256084035773963,465659329
203562957694,276015421207634,850194353
711734189085,105121733652121,393199231
136684830146,285038043507359,910686098
526078866275,184028730203662,361477941
957090234001,177063082598056,165534053
853174185283,118052440198382,426499957
381695558687,293108511115842,234731660
993758311832,208037194277727,068283411
205812445711,219060764498361,524609203
561984708507,259043357866526,635047546
736216408886,271015822199698,327939987
045073396236,191098460630686,658214180
576068600784,188068222235697,804755526
247562277354,213011198908166,870191597
901468380624,125115128994924,052505143
097846002024,198052026888401,719347919
430697763412,169031122825549,304401905
171079167448,113102745181743,923929476
523699434812,135072570779460,678927013
464667301582,276126748831835,026392574
541188704245,292015282440501,553015257
270973570249,174058771837243,783329629
989533572488,171100478413254,182697205
427855019111,195127862751972,276899942
184115559100,259124635252616,442947293
470312067361,287018682687398,392006447
032238711412,150049101757543,318028552
103762159509,164058895199928,291327659
353854991409,222087243060223,977470317
582102381278,217124978068893,123939873
258579191692,268121087390141,229044812
731999126847,206042012298701,523435162
015163236311,252072041420159,046934897
268261395951,108085775993930,426514010
952209726349,150066090697182,102373099
130179279986,118122818295160,048994544
781141128196,185076340810553,308163595
376793661147,204012043735060,979875391
646556960954,143119228404007,508840793
549996975762,241121360063537,282742868
452360212852,276059251003101,778752455
273176558058,111094787657728,173492635
214879625456,196078587796734,033205384
495279078704,276054268292808,288986063
960481501523,166053070772005,926860819
502030004339,136063906684921,432074357
366016212021,242097291063242,741547797
682862922768,243025058524771,769471998
013698049309,276108058630241,874151275
338252237584,135125525702771,906253146
233630077433,128035017105007,632540825
970626478528,178097244159958,161044052
386715130346,246034589184218,788335465
436246703930,297023615438830,979189830
792239593025,126093095607766,212470509
382181040232,284038265839846,368941600
245705548314,224038759590342,919664542
885631315898,283041387740003,023197510
761782626855,183098008791507,269339579
928584268199,209023877870112,901863273
099039417153,196080295319161,277111104
521949425839,160063786120654,517624178
965850416490,203124481251598,265024475
343235430521,227071332582845,206748650
976991665152,194010280364699,639623625
735629098786,209048303595443,789944043
078730996920,102121443856063,309521949
485655930856,127025029292809,674934013
305154258535,115051882387599,515527355
852945473127,176100715721676,244854532
188132753672,253115716667658,102467797
989168041526,272057126711929,573231710
105930736791,249014914582451,671738736
879611478279,212016809368628,105757036
197986485117,150042272131040,691833822
954576334186,235121481140525,047760551
696638106541,186072885072482,934634525
543975272126,286020246889920,503166897
123566419460,131033554871738,538044305
588483352423,184065218616182,037052785
307496412192,259038603440814,900281789
085937757822,226071554891478,237321428
596952579862,165070768228431,003620531
049158254988,275080654779539,214243260
559804622890,254041093379253,436399666
184203882031,218031570633215,735612227
119948475195,178046188028286,816162269
206258637911,126018088202173,261125737
803653472749,169093196115894,111467726
990105907789,296054619936482,965161736
685978054625,138052176713811,172613636
908703700091,135025448152835,482347535
991889042620,125036167982958,688159350
020803930172,286094145107812,224417417
696334466283,199033711293634,004313010
131634948384,278057386248756,199398864
872096314482,196055594614427,289588847
006960186333,231075145774996,682774644
341343253962,262054240668427,460968714
954329777078,225016670075157,116128945
311251700893,276062971413740,728173570
451547513857,138057746317182,448022028
940681199257,292121632585753,983789597
890457264828,277113407188792,110745224
519927073308,207060803102477,384575448
767464713434,214118068268685,127458267
028222046525,281106423274899,125861101
438936018115,139110949040807,602101838
143656237556,196056572879917,697656184
665601953410,276072254329874,783784467
137232533095,130046019991902,865483722
611263563495,125021679053318,408953996
217819746780,264107818993870,624609073
808305339872,261086490010950,565817479
709552045686,133028728486062,339363959
687912789153,215013016030863,921589413
816880681751,144044763556434,030151197
437426025291,114108714141501,225050080
273324068440,134071459553826,804612958
550412559951,147064545939613,054034557
271321309809,126106143221836,769298952
283571053674,194116892034297,949294346
361800048980,143073672849690,322008559
049230642098,257043558369076,528912651
613056131066,236087925609658,604626622
750220126406,125011658783539,574856319
376207653000,137067526869248,512413136
552103427781,178109557017871,016262890
466691565738,267088942858296,265426375
493319898012,203056515280861,028159404
751766035848,218016485464935,672681386
829449883521,238108692248206,538409201
924907992172,151031874805394,807035905
878456675554,144021272152229,490581330
041136132501,168113888394601,907842615
891174542608,214080622058419,913439695
977531741967,273110244172917,378829385
599278626773,254075048567952,747151903
891936875556,219084821545437,328184682
426973287975,265092776289864,064444827
801182068911,299091984864918,516757924
771158049401,155050339820442,785470318
160027595752,233094907108863,830257169
765484182762,279066904424746,160655829
253445995642,259124714122457,928447792
843424208401,167126551748591,796432906
707709437262,285122310062927,196680992
403073171041,104052916028961,520852035
