identification,NSS,HASH(NSS)
7u1u2RD2Mlr,266096264524235,178168684
CTOPHXG5N5i5C,257067430369716,443081535
5F4ylKNDK,210061994960973,894167901
h11Irw7gZ5UGKrv,234094296328131,406914487
rxZVCsKgbpHo0p,245078911810447,758244106
qNoGhat0vQWhxHwi,211104290357523,280056433
aG3blfATq,205026489100631,471089203
EXGJTbGRmkb,299098070624782,841571769
ZPKvhHEFgIdZQIrw,252066052630111,575318825
cyOiadmigBpV,253014592473108,466722043
2Ewo6Oa52eq8,279096667773684,399781730
1ykdOvZ6eUjU,239097234800533,406874962
h2spLXV9vmju5tVO,239060980960541,653428024
JsVIlbbWi,256035703210097,764702865
TENxHkw0rYWEK,120062100930373,396784164
33BZul62zJsEGN,122011302254841,300371932
VO4PVXuHr2KCxMMu,216020630078064,057401372
RszkorzUF,251111296037017,675242458
jKR7RCSl,145097124390209,956422053
pdndliB7OUuk,228038647583304,864475257
tAxnmXjhgYAq,113113715623873,454449849
wwEGp4eV,274023844434730,674511229
qxR0tl00qXg,166084372624807,615948325
psWdpl0j,156123187011125,797172549
b2hA3cTnSEO8wqCj,211102499079199,870679867
gbz60UCcYP,114024852731093,772588397
KeSPyn6LCV8q4k,205115726563508,416310641
DaXNGfwbmiHJNGK,107068195696366,058586077
FZNXUpOn0,121081202420129,922574887
z02O50JY36IdZ6Md,190092686944248,112506992
eGRBZpcrvfx0O,196047699059966,425802284
ioxA6Upri5,263113378572750,345892133
RKCEvyAb,224027550326018,923514575
nY18PMJlewTubC,242128097502141,751326170
efRmUf4My6el0Ik,132052455049575,568200758
TeWxkuzBSY1EaI2,170036103649861,363442546
inWXTa6mSVSwHX,180125305739680,391250709
wgdx4gUKg6edIp0,219115803340638,343083135
PaD4tTFaSiNkPp,292064292813277,813943286
1dpF3LtIN,263076898671112,738778203
6wo93FRy,132015916407510,515808683
p12ltrnu,286025951093504,599840993
BOYjD3cUjc,176045925025298,084186982
I5mxYPMoyg,177094538081726,497685840
R3GwSl8i,163043850026941,669242412
JPujmckV8,112066721901893,447278810
8LBBLgyno,295024473728198,105696493
fKW4YCCqE7w,216071062387375,949244213
uAnRqAmHLTtjxf,146096273084497,295327846
fSJ9QWf4kD1V,135125878786876,543807839
wF90b8alrbl,123019294184306,504840785
0ny4ieMwfOX9,280023059587952,227467508
QAZYlLR7mPgj,251074231875238,821048498
NFxYzE09G4D,270049538042064,592099481
4WzLxUDwhzSJv5uB,126037417298537,393896405
0xliL4XfO,237035644340249,194866913
Z8oKbjuGpfPreF,112121324746662,544634447
kmU87bX4dtjgr,186023187122794,185080448
IsPrIEbks060,227028902367023,551362121
vS9SSQhInjWoYArJ,113045693744948,183380850
XHHCirQF2a6WmT,233081740729189,324331623
Mep3fNRBcM8W,113026442661508,789140046
kGed6jySy7GRy,233013963796103,654642099
Pxc5cHAd,148112471363980,984801840
RYkrp5Pfs76Y,142018515378947,972271060
5jLzes4M,268072936466087,758081945
Gs21FVKzdZ,100023173592662,359374808
HKnNFspMxOXTV0,177108125816809,582271828
Hjj9cOPuc3C,113100416647028,900927696
D1xXurAK9Q,102011131572731,050054654
6M1Uymx0Gc,133049352580640,270885622
8H1zKRWjINzwQAj,204109166721909,853939190
Fy7rBkZBTLVt7,250076638189422,703178190
06YYCr64TYX,283079254083632,261044601
rxwgt6nhyG,149024400380765,698998104
2rWorhHqG,267063930707606,727574633
wYSMARVr0Ua6,147084212419585,778595586
Wvlzrf9sPkSYl,292019595506245,608273978
cmQiXHF3,141064420096905,949295870
wlJxzalRCqWt,297033518158381,070229086
NFsz4zeoi,215092770981046,928721128
W85sYTpLhPXR,184073777398835,020471172
u5zFSAExOn1kY3YE,257123164769564,919103707
1fVSLQR2mfO1,106086874305514,418351357
VJgiGqVnAtiPDF,103072444564514,939955522
Pq49rAQwdOt7T,155121454949898,673256589
CuDvuy4VIn4lo,254051538053736,807011641
3Mvw3l1gmCIPMi,187045834170078,597787564
7vi0e5a9,279093246336220,465091098
mLkiRmsz,179032998551845,328283835
bXXuDDsuUgth7oiS,252098917797217,031747500
dUGGM1cNi76Ycjwf,152012650785374,059452299
GAy1Sx7H7gNCJ5,104052796194965,042622223
xWyCqWrQsQ,180050718419819,971454488
cl5U7MRfI6mHHw,274115823072183,028266358
G9Hc93oS8cZ,202067163272819,196706731
U5QeFwokq,200125145081201,088277684
HMJonSCmG3we,296035543051943,107954931
TAthfvBlVOTym1,122016597918962,549154192
4EZIBiGjfRh,291103891140358,698141089
HzASJ110MP,251083807617302,320316884
pspgERQCNotOW,247031202996133,110742373
u350uehwX2,160095914442206,096139978
ecQ9ErcJSn5Si2W,172012003587687,849752742
jwu57auTH,249075234153916,527715881
I1WlV9Qk1uToGKw,211128524016879,990526734
CtHAViMx,204113218817085,911875593
30kVicTIS7QkIT,200031520562901,888549803
OUZWWguuG0lD3b6,139103032659805,005305174
rFaEkwVFNxOD,215118164120674,067750390
B3SqAV33ccSuY1z,279041708962094,101161537
vbDupKKtM7A95s,282071691478230,316730137
HmSv5V9p0,183126620033430,396158917
pu7RYau555v,155032024169616,891805566
CyACb8X9dabcIZ,189072165452068,257333268
0RSF6vbRyM,295043885670178,829069265
wULm2cN2d,269101238542719,581184405
IL8FHKUq,234056053541656,310399931
PzSub8Y5Ef5ziGjE,234027003900746,571744897
ZRVvmzgqb5XSrc,244013286385887,187643318
0nlvctRo,252127441333920,857670568
m2DTwNueM6,132060163528167,538356983
0febTB1HP0,282019458254195,544608987
LUUThgraNpTp6,263033901889033,546734692
Tc4bQiqhfWoSG36,292091231932108,504647001
JV50jLlqNDRsf8HM,125017751132066,020564093
ZNGCUzKKH0sLh,256051178840087,915541246
Rl2LBM2MrXjn,240071029204477,555226346
7SLe4lkRdrk,270127523912463,387665791
cPrfz87MlRPLoNE,181035158785091,045723331
mCpb6hCle,113019018048693,807818788
wGmLb4bARdudEv,189118592544752,770063371
HT0OMRLy2,287033297282248,090625083
AHjPyq2Ba0tEb9pJ,294048375685311,359947230
pVLv63tv,182075158340470,474782765
jOuKg7LsvErZSTbd,167016980984281,145484301
wHw4of7ClmgYk,148097540367700,308326818
Svx2gOKig7zU1gUb,148091780532192,656862626
BY5ihtH5ZR4,237071538252793,955931120
RsLVwVhpNELZIpz7,179046528058748,482067882
aXo2VY34ZVxYGAoI,296111738664519,374153318
KlIBCSGw0UoipK,196036862356563,255432217
ccWNgy6Ftv0X,245067994703249,893776059
6fqsvQPl3h5,212102623169071,020090824
FQsr7lbZGo,104027165344443,919327862
6mO3AAmuunEG,247068465194385,539625115
8bKXQQTqRN,287063418727886,049677627
f1eHl3eFrkavMC,159111389542297,467424631
8sQ5D1WAThKx,204021132378822,141020548
IHpMX1G6JfDC,204042636888353,409295276
OXceXHGLe,181084553162138,131983747
VYzgE4h8uUs,268076858616072,281874555
Y4ynMgOpLIAmvC,143120124560205,434318181
8EfGRcCfeeUevWnI,203114355920728,122823154
qx8Jqs0v26Urjx,256100480265402,005979262
RNDdHYyqObFD,233026046555850,796850967
4x4KuNq8EIAx4qH,211038891256004,465524750
mFb6nBZY5u9,191112740716151,030744818
L3RrxMEGmIp,266057471483870,538271097
dAMQomL07jwm,283044041193168,270424067
TQaZHbbDYsKJAPT,237080357189104,229451596
wIXcDaPgnc9an,135087507178191,204173500
EMlLSHewd9LA3,108089210647147,101075542
x2GGbhhgsW30mz84,109124038673094,643114859
9GNGLm3cW1,214067290651805,415156443
jP5nO8WbdsJQfUKH,237033336440859,910798490
KbnZtiO4a,219086474800901,352251911
s4RxeufwYtKp,242072908357888,860386052
wq4mrX95,272048639543494,880194669
sCix3Ql5NVk6,191054172306952,137749983
Vw8nYV6J,130110543839898,054094851
Bnhevht1PZtb6,295017441857345,840263685
njoses0S,114098569939999,606441445
0oOcRqqZXi0H0,285083773561728,673036830
Yvp4Hj7lYJhwnIE,261049216525518,596672121
CEYrPvSFJY,128052620489158,085890911
HWtMvcGvwrxD5ZLt,171077432322368,375432755
o5ArbaoFVsI6,288056158901974,391829942
9uX2TV3miL3wm,237124377290525,278330285
h6B7DgFres,208015800512946,798683815
7PcwXxAjsjC0SYM,259026082108016,216509745
gcljtfPh2cWlD1Tm,116058366989574,958052585
0omVgQOKBnPR0tY,208069037327098,746330494
7nTdoZbk1wKg,266129500379358,245130697
qyx8DSlLROEoi9,121035911566138,394299215
y7jjJ4LhnqtGSUKf,115061998914789,518537309
lib69zNygAz6yC,123103406048638,215916332
pIRMBCNrsnMpZi,273100882819488,929231588
6tAw1ZQnd4MAo,229110298488523,369301001
sBaROzevuPLJ,162103365093708,998709777
RFNHlscn4sXA4u,197108483793378,150934427
thtZfY27fq,205116291139328,673140966
kNA8nWxcnk7WEUHI,132092030967954,000291090
HBHNhj5V564UREbw,292077610617066,321467567
jLzYwuXu,299107174512867,554594364
rl010YRhhbRu,260017452705881,050318837
wv7tQWwWRmedDy,138019079325096,707889695
y4wv9u5fUpwMUL,204071920409558,491866640
VmP7ThmIp,213019150845221,047420705
186GltRYFNiMKk,228097614600225,826633595
dbSAOevp,277073226472311,386255480
NlJ6oGFwELwS,283085298478182,292096650
4CkU2wiCXqGSiKGk,267103842161027,477307096
ityDcWET,188055659999212,491601724
0EG6Kmrlb,144014270400297,626583732
qsN62NgQy6I,245105857879378,138709037
IjbuWe2H7zK8,252083984199331,470867911
evkdOQ1oeBYulST,266108755812899,198624443
eHKTTDP7D22vU,121096264535208,087944085
F893Pee8NizdG6c5,261098940286111,887478114
CUtWen6vG,228103814626960,300389762
aFldcU2FVLpZ,153034497975103,010602773
hP8ELzueOSCMCi4V,134046936687398,275540588
pQOoZke6,192070742144035,352878963
b7Sb7Tp2Fr,101038269070751,221945480
Ndw6Z031,141120130264798,817218847
T6x0yTsFDh,177119368603229,594796424
tE6FLwqE4s6zz2,299060712312845,374039921
hgKsXoS02rLq,279053482141561,723802581
pOFX7T7E,201010902496340,089274203
3eGG2cv4ekSBlH,251056301224904,626748299
YKMkZrfl4WjxLHW,160105382399829,276494132
3zbQ5AQ2jyGIAj,200100517883605,708907465
pwvVVAS1yNZ,189036741662333,622430484
p1URZAH4QW,278127722504214,533930318
WLIk8w1ZwKS,251096151888412,287773295
ongSdPqpi,237044852206523,671603292
Fy8oQawIv,280084004855101,850936056
CC6JeOpEtvSs2FH5,260068880637661,201094319
HFKERjFzXcz9uU,260036299864501,637023878
OEDF4v8s7hGOK9,126118732274760,855013986
nd5t2D1Z4ByJnG,149076376317061,183516349
NCS9i7my9qmM6w,102046559541414,563630695
wdyFpbTz62xly0V,299114141668374,283754829
kCOVCsZlWc13,150065953123039,381405159
kgSXloPIiav67A,227012442102338,590519375
kMPckncFlUJNj,244094302323416,802705958
MUm2OZd38x,286054398379701,741653499
wT32A7PL2wKBJEvz,133048207543436,640213372
tLpESMsl6t,284111734680949,040255518
jUJ8EySpP,107119053651229,470408022
zDU4tYM5eUwi,103054057661849,743844146
VlofFxy65J4N1fh,216068758197553,177272486
UJ9JXvZyRjUZ,108058230596111,946785598
DxblRtKps3N967K,284015078127002,411036149
wdzWRzRY45XBiS,142073741728665,902817846
uNI9rMBFa30AmN,174116939458140,864563491
Bspu5aVFmDgNprhj,244042129710528,259395819
QqmNMgkhd,220070307907275,181503027
HbIiO7439sk,175125843977041,599835364
HcpDtLDlL1x,101052888934884,985358402
5NehjAcIPb5ekwi,138039438776535,540183526
6Tz6933B,267071363785883,145670787
AnZLiLGy8NmrLm2,122013265373857,765258169
96A3NNFaHp,115084106389250,883875259
ATaLVy7rc,296050474566306,918678953
ONINZqPW3wtcmAE,228106743419993,045424654
jsMCg4me56BQEc0v,143018696385775,962984358
Cm4aVt2Vdjv,248113350816987,298530320
IN04UXoheWDQeiz,197050503847191,590837650
kRQhU7wot2T3I6,221089585831713,447115256
0GlGMZUfUXG,128083380835727,902284478
RUjSuJUr,162017472649429,858679542
0WI4ZcRQY1A1,178119051954991,376991850
GS92Qol29c,162084401386505,674474508
IdPJcLuA,199065611631278,849417886
xP1sDeRlm4fFocd,279104770342619,654606708
2B73ku4x,147021944312912,028147936
bT88SAR0Yjq68,150076411588064,866536554
ulF35uhg6tQS,122082426761938,394585389
h6AxmbXAL,254063929891311,619295869
1C5fRjyKqSnQsl0v,268023179312951,936287865
CwjGTMZNoV,226114500143136,731507549
S9EJmnSZrYN67hz,131035028014392,134210609
CWhNC3bt,250042159364930,155633518
QvbMLC7lAE,130034761617162,205934485
soagJsJ6tbL,297042066930067,357890569
XXcFz7dn1Y2,227060375753075,376653134
NOgvrvgBeyc,139114512712428,787702405
UDNZdnYtODOG,159041061196583,606351265
cyZ8S9Ah,233051796540664,745544267
UcGF9pB5BSoF3D1,108037961295378,673658074
LDDYEYDQKBPw,184065940463438,668695527
kTiXD8orerz,177087705601106,793352796
ml8kvyMwO1bI,297014731027420,097646548
QsQCF1rw5US,185018689439305,427328474
ybCOjJSOqZRJjk,108127403724608,840001179
ZNTQb7Yw8NsXz3,148087271869978,051483427
Teorw7ozNLcDD23v,188031615434658,761579408
rC6mboY2v,277090884169850,226417945
ohePh140fOs3J4yx,183063363881820,061489541
novH0JsdjugShqO,193072642032557,629859805
4XeZqrEON9g,146026515336935,679922410
KhvGNylf,180030685222415,322301004
TbQUVhN3wMnJ3,100105564971550,103162630
iVJ6cbUrk4,261102134718897,600661368
8buJwZhZ,232013400403607,181888256
dj2Tg5sPyjOywR,145014777344873,088075279
fK5O8ZQYN0,292073218189784,565362353
lW9r2WzApvdBYhk,293041667451738,443801407
RRRfTsFXde2lcEEf,177074173797919,919532587
2W3yi6kbL5TAx,125050211676655,627549183
gDSvBeklBf,117075067640131,970023218
cZipdYbpBI3l,283086642712251,391049715
ui91phfTf7P,108013473827618,876902595
r2hYJzH4Ucv,280043706769990,532206177
h8cp9iJcre18E,259053564565645,289277143
Z20qH2T6,277096912926592,599734265
YhCjJPdVQh,120085044660422,777636326
81DD5oAlzr34G8r9,227106610979738,141055567
b0zrCn5LxaDs,179024146546730,553382736
LmGpx4S4q2wBHV,123040208922845,829498913
yLvwEWZOzRJW,190095991340075,037294822
XpNxhWvMhcyE,298114148459361,426693092
UoEdmy5hVLN29,225113646598049,204755155
bCLrHdVj25,178014102696611,548104632
ohqpnRSglaA4,285124606386665,618396637
nXQSu0qYzKjv6j,179056747075010,985160963
lXn6OyteT,139120995015995,185507732
4Uqjl0OQL,185036412945227,628462852
FSlQywxVDGGeSCL7,203064454496442,479105112
HGxBmU28VO1NB,258058366217320,329337954
jp4A9YrwyPIpn,262113383623376,912475058
ilBL8iZrRP,156095729740669,228957574
8saZ2aNUL9947,207013534772813,765748411
X6EF75deK3Zv,151093366782769,306124428
XvrY8zpvDFmU91k,259109129405374,933165643
K7MFbvVjJgVsM,109072354184066,233597064
vy6G59JBHs,228027836637346,367589603
y5EzpUivZJui3D,244058987644557,182590657
wG5QfPUl0ruIz4bj,296010534592028,044077689
7pybXQ66AuQTI2QW,170073421428501,659537655
6TnDvM6xdv4,198118029800758,224451167
P5S2hZPBChNQ,240109532244221,347034686
Oh0nFhycE,183033661279975,169928637
iy5esngwJ,166110766054580,378309934
74H0JXZZ3KBnyd,271019137850925,658182208
36elH3J8w47uwU,139069467132750,759692942
NRCdqgBB6So,235024192381997,474648309
VoGrA0Ge9rjKLZV,199075628047133,454267759
zLs2oOiYiO1xF,240076140092610,858832888
qOKp2nGX,166106331249308,181069915
PvrBaU1V41jpV66,111050238680247,375074043
ugMGtnHN,190033584823391,886420647
lAIX2eqKr2,100011309921049,983632572
0uCmlizpgzUiG6r,136098931790850,981733012
Q73G2HvRcs4uZ,162073806318195,156897356
mFkHFdDlL9c,176063119633557,406053769
JRYjib3jOQjuqMkk,181046512445411,950464308
6esy7LPt1BZPVSsw,210018488207531,467662874
dE3oTrEjpt7,156102706694469,424943281
YuKUzBBLxWI,167091852919575,475663865
I7gmXq8cErLYK,236021400239613,341759835
otWeS2Q1M5Y0UOD,208038583892254,428524201
2kny9lQdnoVzy1qb,101085150435892,539580123
B2TmbWai,156066935219663,854794638
lDsO5eAPQdnu,213124922073333,690424200
gw0PnsvFPu,188086986520863,316938313
Z9iuDXDNxhzJ8S,299063371344509,295808648
349TrjT2maWNhUY,247084667839273,169289684
gDSQ4kSYE3,254126324902555,053295155
fY5vGXhw7NEiV,267114797894623,290476363
qNJYJaxC7XN5O,195084017666229,485262034
5L6faTYl6Wss5,279010593818021,650267263
X7FHURe8UCRtQo,194036615551373,355391653
V2Llh8pu3U3W,279063329559657,905062255
JlmiYUurDZUN,252091128534206,398904928
BzVK71dm9fGd4E5,162024344998285,741043445
eIpzLDPUqDDUaNV,104076365504331,280768345
MxX6UVWnX2hN,129090395405814,568193950
13zLukm8,206017505715589,506265795
Z6RUsyMOy,135101992467111,906287765
Gr6fRbRzJUlQwqej,210038987377890,379350372
EAW4BJS917W,249038513433274,141348250
40c3H1wLPIc83,150113688934933,555674545
2vZmVKshFHHS,290030218010838,481506705
BQnGcG1rCWyBf94,198126790045340,684301833
u5ja28hCRFu,161062177721994,914348536
8R9z3uAmzLuYC,234097190952050,387616013
OgGIkL1gSUBf,256012251342701,705639289
QWvd8rjOUr4LsaN4,231052653368443,063372107
fPPuGI6EBjiSUgOm,191080321506308,594221905
K0QalMB4dXK,183110635771128,382422302
VpjpbAwm,281033828626354,845486245
JCEcDRMfS,283096496765142,344732213
vVnQxFVPMg,187056871938880,229953288
UenTXNoAwFo,285124640715292,463958447
1CX3e1kLaEjY,230114576652730,390908313
JJVA4Jz9JUB,164050441348486,744239809
8g7DtVzH,136030129525451,981155078
AS95Ou7JInr4,266041853666856,160689467
0VLehoqlELJ,141116736461100,705634605
3P9wHyU1S,249024736291413,208271897
pSL5gz90jHdG2gCU,238032410762644,570762782
UmjRWdmluwEbr,130094624320328,737942787
1U55JXkEa,116034036628559,351628977
KAK4eKKV5VOwhm,145015136948349,856567428
Aqft3q6s4X1RpDY6,248035285287847,029561324
bjKPZSfPMpXp4P,110044830514513,966919490
7EzTTNnR,288035429233329,672214686
5UkgSsWvm,102082717478784,665460283
rlBYxilv,113033091532406,763798890
cA1GAbtUaxxCW0I,204061313862242,337553344
7d0ujbWbMTDF3,223124053180329,549947914
xJlQpEcBIRi,259129096782076,231865203
KyycGhucSs,210121876452794,120118318
vyzQ64pDt,161056711081312,861496197
zDIR0cO2b,233072348548730,386388453
6hOfjfJo,155126147680980,238015719
kt9IJlLXYjo0,104041397929610,500998989
m6ciSdd1B,203120495874775,939524518
VSGgTyQyFiJpJi,250038114365124,095811611
xVaR5LlK93KyXv,238033226182923,983071952
CsjPCWYW7LYbs,165032286003467,455250653
J7MxdYV2oEbnys,140068288854457,143567895
6zkoPLisNA,295088601847545,510695440
F8XifVIQMTj284,217028482500658,345118640
sma96qmH7tfL,230067407383458,412502449
wjeLr7OejI,259126933154916,296282779
dGwN0yovGVPTP,236033273592561,711494638
qwtEkaTo,278080354148066,558828202
Qp2g8Ls6YaA32O,185074016007438,715085106
TTPOitAU,214093461968112,919826257
0QbkR3TnoYZca,287012145103944,938376958
FqJOjUULJS,253095423362347,846893063
jJFctzWk9fs1K,273020451097951,542335598
3iqbOvN7EItT4,276037666321096,200918796
5gF94czO,262020980508742,601415678
0f0uTURmTL9IX,236110952183885,987340036
qlcc71rlIW8u6L,187077437497309,470699303
VE01fopM6y,295051502017090,812909536
hUwZasGdiu053,214016119121324,241873443
ufydeWNVonkf,283098884491283,340237176
F1PN3RLIuorgX,230105464725007,588640505
wMyWuqp3gw,240084142161391,984851771
gi7TH36HKzom90hQ,163032524321611,498470212
Pd90fjwoU755RBh,200032731293866,817348315
OmJEoa3ciXO2,176010469248184,956815818
HfwAIQRdN6rklQe,149047711860796,467954757
cnlQi0xSf,172068077670725,344203403
mW77BoGB,173094657217607,375739263
CO5FEHrx,215098978102239,295270193
eGisiT7qOsNn8,278023231702873,778097952
XeNF7Aif4TyLxO,276020985420757,036294946
mEHnJ1kakyQ,226033415017697,756521926
JlwvVwcOes3t,180061312294901,001918472
rtc4BiP4QUpuY0,122112329259100,158743193
C8Hha6k0rS,172121483531368,751215066
YyDFeBjow1,227118673515836,714188662
GRJ8wZwvbPXFGz9Q,191108712290998,178867779
gTtbc1lUOS,139082610560207,988955964
qS6NmcONk,287046780179089,338081436
eQm9IWvR,188101565077023,861572823
E3DfurCVx,239012714488584,515888496
dkaECMjBWdP,288126172440508,952034612
Yv6JND2gJ1St,132063191508592,099490409
a5JgrIvDc,160040807317634,729433608
74lwUwxBAD3ho,247093076878785,479242165
hviFyZF6UhxyVR,209048064912353,475015415
JZHAR2LY,252091002699913,714574317
xkGNCQDh,109032092627058,690068038
OWMyKaeeiiJNhRbD,108083674587459,643402825
QDWcAwonrAC6hJp,207049140711192,091107042
Fk4W8P5osfmfqjR7,108093386283337,467488136
k7s5ZUfXvwyaKx,164054383704137,986211798
Hj2OIl5rtpEMzl,276128676092951,925860461
fsrmuvNo9,199050218602986,078611256
oIYq4FPR,106069343254834,182540471
WVxA6W6l,249091140931083,355032880
qht8nCIq0e,176084976743165,027492868
Cfr7dCx5UM,258026558032728,615809750
nMjSimDkPrHk7Sa,176024749047132,367728125
W2kwCdQPNrN,213119114081533,069719066
FtC1HPPTRpRlm8P3,214021416871847,171462474
RrdffNao36WtB,264073204571821,372350220
6teO8Fl54oEj0UeJ,227078323288539,847001612
u93gESIFGg1MC,294107280985561,228393193
m5hy0PpCMAFA,240010792890010,821491754
sz3PnCerXSCl,121031349296708,623363471
Ar1nZtda,125093856627211,285558476
aDgdvB4J,200020775992595,148722559
CyPXsHbPzs,151110395696508,486242981
ub3j4KAWIT5,112065407112145,526366024
2kracK6E3zA,131036465682469,779407904
dVmWws2vh,183037123757310,335234046
NYcRI1znWiA4b1WV,112021699403555,859398414
4rwHyqSz,269123966972781,690710590
U3uq9o16QV,295102133024027,129073005
Aplq7gix,234116929820957,132013677
f3bUf7ybDIjv1x,103102246748639,073516216
C2YUwMNWGx,128041618040865,072976007
SM2SOxw99MO,247119141757091,821394478
VPL6zJmtAj,255057954946188,716867760
gcsMJQjED,274018139776699,722026240
M9s0nZBc3I8JMih,253061421600495,199948445
jSaUvGecThqw,201045072813244,946810967
ypB0FA1gv7m,214033593306364,039018837
GxD4RVoZ3FJ,117063614914983,293983091
2b2vQ5Jfhx,114056301859069,057446782
tSXqLXFjJO,170125855087598,447237726
wC46qs4rh6AS93,226076227426107,085701694
NvW8ylI1gLJTr4,220074623859247,195340418
jGQ9fpDOOWgs2i,262010330299054,533378182
S8dDzL6E8btHin8K,143109341834412,071638208
xz8cka6yHvGu6i,167070615680326,782717195
2l5drX6Iz7g,121014472028902,538145370
